index,bitmask,num_features,mean_accuracy,mean_time
280,0000000100011000,3,0.4372916659,0.01111351774
281,0000000100011001,4,0.5796302129,0.02220044823
282,0000000100011010,4,0.6725781243,0.01139630526
283,0000000100011011,5,0.76186979,0.01252500145
284,0000000100011100,4,0.6249062419,0.02817885601
285,0000000100011101,5,0.7312187497,0.0122658539
286,0000000100011110,5,0.7855468709,0.01250578303
287,0000000100011111,6,0.844822919,0.01354622733
288,0000000100100000,2,0.2617552099,0.01034872045
289,0000000100100001,3,0.400468749,0.01086186129
290,0000000100100010,3,0.4730364569,0.01863710806
291,0000000100100011,4,0.6082968749,0.01118000646
292,0000000100100100,3,0.3965260442,0.02847703343
293,0000000100100101,4,0.5541562531,0.01119006018
294,0000000100100110,4,0.6189322919,0.03600011661
295,0000000100100111,5,0.7223854195,0.01255453192
296,0000000100101000,3,0.4822552046,0.01198992631
297,0000000100101001,4,0.6223020833,0.01291009597
298,0000000100101010,4,0.6926302128,0.01139396967
299,0000000100101011,5,0.7735156231,0.01219581388
300,0000000100101100,4,0.5988750011,0.01395379507
301,0000000100101101,5,0.7137395758,0.01264943858
302,0000000100101110,5,0.7638697922,0.03235939529
303,0000000100101111,6,0.8269375023,0.01266310015
304,0000000100110000,3,0.4821979199,0.01118744788
305,0000000100110001,4,0.6179843806,0.07946468773
306,0000000100110010,4,0.6758020837,0.01166756608
307,0000000100110011,5,0.7583489623,0.0125370014
308,0000000100110100,4,0.5973229166,0.02758753201
309,0000000100110101,5,0.7016614601,0.01259469875
310,0000000100110110,5,0.7528593764,0.02883394388
311,0000000100110111,6,0.8182812501,0.03086146509
312,0000000100111000,4,0.6718802098,0.01140828096
313,0000000100111001,5,0.7601562459,0.08335874882
314,0000000100111010,5,0.8057187498,0.01319263459
315,0000000100111011,6,0.8558802065,0.03392150381
316,0000000100111100,5,0.7418385427,0.0123529502
317,0000000100111101,6,0.8119114581,0.02740434557
318,0000000100111110,6,0.8483489566,0.02213958936
319,0000000100111111,7,0.8859843779,0.01338392997
320,0000000101000000,2,0.2360312501,0.01085466263
321,0000000101000001,3,0.3966979161,0.01098009598
322,0000000101000010,3,0.4650989575,0.01093236383
323,0000000101000011,4,0.6156875025,0.0114469089
324,0000000101000100,3,0.4229114586,0.03030213161
325,0000000101000101,4,0.5826197937,0.01183737355
326,0000000101000110,4,0.6479166672,0.01164803305
327,0000000101000111,5,0.7478906289,0.02978324093
328,0000000101001000,3,0.4483281234,0.01163899052
329,0000000101001001,4,0.6113593765,0.03283491591
330,0000000101001010,4,0.6853489559,0.01120242864
331,0000000101001011,5,0.7737291679,0.09012791957
332,0000000101001100,4,0.6295416653,0.01114623522
333,0000000101001101,5,0.7446510382,0.01196192269
334,0000000101001110,5,0.7866822872,0.01158341969
335,0000000101001111,6,0.8450937513,0.02958281798
336,0000000101010000,3,0.4292343771,0.01171898222
337,0000000101010001,4,0.5810885374,0.01571810083
338,0000000101010010,4,0.6420208309,0.01126764074
339,0000000101010011,5,0.7408125028,0.0128964801
