generation,index,bitmask,num_features,accuracy,time,rank,crowding_distance
0,2138,0000100001011010,5,0.6835781187,0.02696397208,444,0
0,34401,1000011001100001,6,0.6690625027,0.02710983704,456,0
0,2581,0000101000010101,5,0.5698958356,0.02511193696,491,0
0,15301,0011101111000101,9,0.8400416654,0.01527174609,274,0
0,6988,0001101101001100,7,0.7655156255,0.01332445376,401,0
0,4335,0001000011101111,8,0.8750260454,0.01255761346,142,0
0,5055,0001001110111111,10,0.925776042,0.08024361613,17,0
0,12918,0011001001110110,8,0.7977760397,0.0178328605,353,0
0,34667,1000011101101011,9,0.8995260466,0.04252795328,73,0
0,8559,0010000101101111,8,0.8793177027,0.01474702626,135,0
0,51039,1100011101011111,11,0.9151093755,0.03084820387,62,0
0,16638,0100000011111110,8,0.8847187497,0.02629978492,108,0
0,16765,0100000101111101,8,0.874708334,0.05985070203,145,0
0,42975,1010011111011111,12,0.942739578,0.03641845705,9,0
0,50638,1100010111001110,9,0.8879062496,0.03887919767,126,0
0,14158,0011011101001110,9,0.8611250091,0.03067553492,209,0
0,60789,1110110101110101,11,0.8663749993,0.03116929729,234,0
0,25965,0110010101101101,9,0.8495729174,0.0177552875,247,0
0,2815,0000101011111111,10,0.9243802149,0.2841728441,21,0
0,23495,0101101111000111,10,0.8955104165,0.03172489878,119,0
0,41785,1010001100111001,8,0.8278802074,0.02997216134,292,0
0,45814,1011001011110110,10,0.8746979143,0.02745959279,185,0
0,197,0000000011000101,4,0.5684531238,0.01108984003,489,0
0,63979,1111100111101011,12,0.9061250016,0.03435618698,129,0
0,41983,1010001111111111,12,0.9451041669,0.3259611465,6,0
0,34163,1000010101110011,8,0.8841770776,0.01420731845,112,0
0,2661,0000101001100101,6,0.6636874974,0.01296187894,459,0
0,52008,1100101100101000,7,0.7137916628,0.08026556927,438,0
0,54108,1101001101011100,9,0.8271458335,0.0862586908,307,0
0,25453,0110001101101101,9,0.8442812487,0.0816557901,265,0
0,1517,0000010111101101,8,0.8991718777,0.03204460815,49,0
0,38655,1001011011111111,12,0.9276510421,0.3001181018,40,0
0,49918,1100001011111110,10,0.8966718782,0.08022106276,113,0
0,28937,0111000100001001,6,0.5386979207,0.02795864636,496,0
0,25594,0110001111111010,10,0.9184374996,0.03982923483,32,0
0,39708,1001101100011100,8,0.794578122,0.07920742314,361,0
0,4991,0001001101111111,10,0.924468752,0.02751370886,20,0
0,19287,0100101101010111,9,0.8892083354,0.02639953699,120,0
0,483,0000000111100011,6,0.855859369,0.05255796877,159,0
0,9062,0010001101100110,7,0.8113281261,0.02598957886,312,0
0,9112,0010001110011000,6,0.7735208347,0.03771178261,378,0
0,25412,0110001101000100,6,0.6187968738,0.01315360045,476,0
0,22229,0101011011010101,9,0.809098959,0.02850425104,342,0
0,6375,0001100011100111,8,0.8451250009,0.03083793429,243,0
0,22895,0101100101101111,10,0.8879791629,0.07706974586,141,0
0,24383,0101111100111111,12,0.918265624,0.07971659536,74,0
0,7532,0001110101101100,8,0.8127708342,0.01394942368,324,0
0,10843,0010101001011011,8,0.8441458307,0.02851526067,245,0
0,28041,0110110110001001,8,0.7942552064,0.04027547303,362,0
0,1726,0000011010111110,8,0.8904791679,0.02865658747,84,0
0,49397,1100000011110101,8,0.8101093695,0.02836229018,330,0
0,12859,0011001000111011,8,0.8150260448,0.08220278728,320,0
0,263,0000000100000111,4,0.5922708288,0.03077318222,481,0
0,4984,0001001101111000,7,0.820536457,0.02181905933,296,0
0,7573,0001110110010101,8,0.8287395816,0.02687738027,289,0
0,52766,1100111000011110,9,0.8277916647,0.02409935574,304,0
0,26695,0110100001000111,7,0.7106250003,0.01407531323,439,0
0,15322,0011101111011010,10,0.9053333327,0.07945329952,76,0
0,25386,0110001100101010,7,0.7862656247,0.02714440605,365,0
0,5983,0001011101011111,10,0.9167291708,0.07844517473,35,0
0,21480,0101001111101000,8,0.8358229157,0.04926117742,271,0
0,33055,1000000100011111,7,0.8575260416,0.03004652035,176,0
0,33075,1000000100110011,6,0.7879427113,0.03245860164,347,0
0,1030,0000010000000110,3,0.3924479159,0.02418222674,507,0
0,9169,0010001111010001,7,0.8341406211,0.01295238538,261,0
0,10184,0010011111001000,7,0.8136822917,0.01574046654,308,0
0,5197,0001010001001101,6,0.6970520839,0.03471747541,442,0
0,51744,1100101000100000,5,0.4167708345,0.02433933481,506,0
0,1921,0000011110000001,5,0.6892031264,0.01315906848,443,0
0,30969,0111100011111001,10,0.8601666652,0.02972038602,233,0
0,4315,0001000011011011,7,0.84202604,0.08549217763,232,0
0,4762,0001001010011010,6,0.7862916663,0.02242615074,350,0
0,55167,1101011101111111,13,0.9269062523,0.03377859981,64,0
0,554,0000001000101010,4,0.6299010422,0.02922748245,469,0
0,733,0000001011011101,7,0.8566562496,0.01415402343,181,0
0,55901,1101101001011101,10,0.8170781229,0.01428690657,340,0
0,51638,1100100110110110,9,0.8852708302,0.03661451524,136,0
0,64469,1111101111010101,12,0.8900104109,0.02966379409,171,0
0,25438,0110001101011110,9,0.8823385425,0.01394109873,140,0
0,22591,0101100000111111,9,0.8423697948,0.3188365912,270,0
0,34687,1000011101111111,11,0.9378802087,0.08306674729,8,0
0,37397,1001001000010101,6,0.5888854172,0.02872121503,484,0
0,16684,0100000100101100,5,0.6438645795,0.02037603513,465,0
0,10203,0010011111011011,10,0.9330677092,0.08182996023,4,0
0,37861,1001001111100101,9,0.8563593794,0.01719272125,226,0
0,39925,1001101111110101,11,0.9085937552,0.03086181468,88,0
0,49927,1100001100000111,7,0.7297343798,0.02815331606,425,0
0,43895,1010101101110111,11,0.9110364597,0.03902695351,79,0
0,41145,1010000010111001,7,0.78947917,0.0132744775,360,0
0,4911,0001001100101111,8,0.8541510422,0.03073049954,211,0
0,56174,1101101101101110,11,0.8724687472,0.03244562796,212,0
0,33918,1000010001111110,8,0.8583489563,0.01293861144,196,0
0,19139,0100101011000011,7,0.7949583381,0.01549705386,346,0
0,24589,0110000000001101,5,0.4939739583,0.07438317314,501,0
0,710,0000001011000110,5,0.7346562538,0.02139781401,415,0
0,37714,1001001101010010,7,0.7925104182,0.03615478799,351,0
0,52089,1100101101111001,10,0.8793124985,0.03011979366,166,0
0,11362,0010110001100010,6,0.6618333291,0.03822585347,461,0
0,15295,0011101110111111,12,0.9316666666,0.02333751624,30,0
0,34649,1000011101011001,8,0.8572916705,0.01378397871,202,0
0,20811,0101000101001011,7,0.7925729137,0.02922706521,349,0
0,10722,0010100111100010,7,0.8339687511,0.0137035434,262,0
0,25967,0110010101101111,10,0.8953854199,0.07964691962,121,0
0,27485,0110101101011101,10,0.8774166591,0.02946128335,172,0
0,8815,0010001001101111,8,0.8377916645,0.06615319935,266,0
0,44803,1010111100000011,8,0.780161459,0.02757226489,390,0
0,4849,0001001011110001,7,0.7787916716,0.01295346307,382,0
0,19281,0100101101010001,7,0.7842916679,0.07880055346,369,0
0,37830,1001001111000110,8,0.8463697936,0.04864276678,236,0
0,33348,1000001001000100,4,0.4169270825,0.01270934203,505,0
0,33509,1000001011100101,7,0.7838541698,0.03149721096,371,0
0,4799,0001001010111111,9,0.8889479171,0.03747329451,123,0
0,29675,0111001111101011,11,0.9136718772,0.08629416837,67,0
0,21372,0101001101111100,9,0.8594427109,0.02613453261,216,0
0,1466,0000010110111010,7,0.8975156303,0.02948418568,36,0
0,21150,0101001010011110,8,0.8508854117,0.03096524283,223,0
0,34088,1000010100101000,5,0.6433437541,0.01476456239,466,0
0,65528,1111111111111000,13,0.8949322905,0.1553948931,178,0
0,40915,1001111111010011,11,0.9214114584,0.08336441498,39,0
0,755,0000001011110011,7,0.8738958351,0.02941283665,131,0
0,30483,0111011100010011,9,0.8182760403,0.08246590104,326,0
0,35692,1000101101101100,8,0.8185781222,0.04767432783,310,0
0,14063,0011011011101111,11,0.9057083279,0.0332174123,101,0
0,12159,0010111101111111,12,0.934286464,0.03016006207,28,0
0,39765,1001101101010101,9,0.8388437573,0.08276300086,278,0
0,36275,1000110110110011,9,0.9070260432,0.03298852599,42,0
0,18239,0100011100111111,10,0.9125312492,0.03330191539,47,0
0,17119,0100001011011111,9,0.9048645832,0.03222034068,52,0
0,60218,1110101100111010,10,0.8679947872,0.03481687803,208,0
0,60362,1110101111001010,10,0.8753854167,0.03321632568,182,0
0,64382,1111101101111110,13,0.9054322913,0.03228207648,147,0
0,2917,0000101101100101,7,0.7900104169,0.02723936515,358,0
0,3384,0000110100111000,6,0.7725937515,0.02851851925,381,0
0,18189,0100011100001101,7,0.7754895836,0.08264576411,388,0
0,3439,0000110101101111,9,0.9065052122,0.03547099489,45,0
0,4096,0001000000000000,1,0.0439374994,0.203483819,511,0
0,17279,0100001101111111,10,0.9240468778,0.03158722469,22,0
0,46021,1011001111000101,9,0.8228906281,0.01476974034,315,0
0,11043,0010101100100011,7,0.7797135375,0.02576824717,379,0
0,9503,0010010100011111,8,0.8747916687,0.01306154917,144,0
0,4965,0001001101100101,7,0.7644583285,0.08714717301,403,0
0,59470,1110100001001110,8,0.7443437502,0.0548851807,419,0
0,26487,0110011101110111,11,0.9057500027,0.08287727158,100,0
0,18772,0100100101010100,6,0.7133854162,0.01521903111,432,0
0,4222,0001000001111110,7,0.8241197951,0.08808338083,284,0
0,1919,0000011101111111,10,0.9404739588,0.03387281869,0,0
0,37663,1001001100011111,9,0.8843906224,0.03342414962,138,0
0,8050,0001111101110010,9,0.8729010392,0.08622613945,167,0
0,13167,0011001101101111,10,0.8905781321,0.01501261373,139,0
0,2199,0000100010010111,6,0.7759687491,0.0742426347,374,0
0,21437,0101001110111101,10,0.8959947936,0.0398714187,115,0
0,11032,0010101100011000,6,0.7220208347,0.07166230699,427,0
0,30045,0111010101011101,10,0.863989586,0.03883419151,219,0
0,1249,0000010011100001,5,0.6830416694,0.07599422103,445,0
0,12659,0011000101110011,8,0.8535677046,0.02958513563,213,0
0,25005,0110000110101101,8,0.832822917,0.03161056625,275,0
0,10847,0010101001011111,9,0.8737239596,0.0259099612,161,0
0,3651,0000111001000011,6,0.7215781249,0.02562297269,428,0
