generation,index,bitmask,num_features,accuracy,time,rank,crowding_distance
1,35968,1000110010000000,4,4,4,0,0
1,20672,0101000011000000,4,4,4,0,0
1,33795,1000010000000011,4,4,4,0,0
1,4384,0001000100100000,3,3,3,0,1
1,200,0000000011001000,3,3,3,0,0
1,16343,0011111111010111,12,4,12,1,0
1,24551,0101111111100111,12,4,12,1,0
1,49099,1011111111001011,12,4,12,1,0
1,44797,1010111011111101,12,4,12,1,0
1,56062,1101101011111110,12,4,12,1,0
1,48861,1011111011011101,12,4,12,1,0
1,32693,0111111110110101,12,4,12,1,0
1,64871,1111110101100111,12,4,12,1,0
1,65085,1111111000111101,12,4,12,1,0
1,46559,1011010111011111,12,4,12,1,0
1,56447,1101110001111111,12,4,12,1,0
1,55806,1101100111111110,12,4,12,1,0
1,45046,1010111111110110,12,4,12,1,0
1,65307,1111111100011011,12,4,12,1,0
1,56127,1101101100111111,12,4,12,1,0
