index,bitmask,num_features,accuracy,time,rank,crowding_distance
8692,0010000111110100,7,0.8427760415,0.02935552481,474,0
3581,0000110111111101,10,0.9263541661,0.03138721688,255,0
247,0000000011110111,7,0.8798854128,0.01345790556,400,0
58622,1110010011111110,11,0.9004322924,0.03684213443,416,0
495,0000000111101111,8,0.9245677106,0.02946845349,155,0
507,0000000111111011,8,0.9388958346,0.02330194088,61,0
255,0000000011111111,8,0.9200520795,0.2547347629,196,0
383,0000000101111111,8,0.9250624999,0.02753853344,132,0
335,0000000101001111,6,0.8450937513,0.02958281798,461,0
10207,0010011111011111,11,0.9425364584,0.01518434961,158,0
511,0000000111111111,9,0.9473437518,0.2765751937,0,0
2463,0000100110011111,8,0.8989218771,0.01442115006,352,0
255,0000000011111111,8,0.9200520795,0.2547347629,198,0
502,0000000111110110,7,0.89802083,0.03748041624,318,0
16892,0100000111111100,8,0.8772760388,0.01466504307,431,0
511,0000000111111111,9,0.9473437518,0.2765751937,0,0
6655,0001100111111111,11,0.9416145775,0.2909588832,163,0
2559,0000100111111111,10,0.9434166681,0.3139924975,79,0
1467,0000010110111011,8,0.9217291679,0.03040145402,176,0
4575,0001000111011111,9,0.923463542,0.03285755229,232,0
500,0000000111110100,6,0.8274479117,0.01356098309,481,0
20911,0101000110101111,9,0.8943072911,0.04024743801,393,0
4607,0001000111111111,10,0.9392552078,0.2794617377,110,0
510,0000000111111110,8,0.9302656278,0.01378987258,87,0
511,0000000111111111,9,0.9473437518,0.2765751937,0,0
8639,0010000110111111,9,0.918989582,0.02967896918,262,0
5695,0001011000111111,9,0.865249997,0.2765473668,457,0
2559,0000100111111111,10,0.9434166681,0.3139924975,81,0
8703,0010000111111111,10,0.9418958314,0.3347403528,92,0
17271,0100001101110111,9,0.890828127,0.02057890987,409,0
511,0000000111111111,9,0.9473437518,0.2765751937,0,0
20990,0101000111111110,10,0.9237343743,0.02937555668,279,0
1407,0000010101111111,9,0.9341197927,0.02497079218,103,0
5023,0001001110011111,9,0.9105833303,0.0146638086,315,0
33278,1000000111111110,9,0.9280104153,0.03568768036,173,0
