generation,num_fronts,pareto_size,best_accuracy,min_time,mean_accuracy,mean_time,hypervolume,mutation_rate,diversity
53,38,345,0.9563333355,0.007073035813,0.8897055358,0.1138072036,0.3936796377,0.5,0.15625
54,38,345,0.9563333355,0.007073035813,0.8893313699,0.1137732262,0.3936845265,0.5,0.15625
55,37,347,0.9563333355,0.007073035813,0.889016988,0.1137021935,0.3936845265,0.5,0.158203125
56,35,347,0.9563333355,0.007073035813,0.8887023416,0.1136687023,0.3936845265,0.5,0.158203125
57,39,347,0.9563333355,0.007073035813,0.888586741,0.1136015827,0.3936845265,0.5,0.158203125
58,35,347,0.9563333355,0.007073035813,0.888586741,0.1136015827,0.3936845265,0.5,0.158203125
59,37,345,0.9563333355,0.007073035813,0.8911575215,0.1139339522,0.39373466,0.5,0.16015625
60,34,345,0.9563333355,0.007073035813,0.8897984314,0.1137038014,0.3937347047,0.5,0.15625
61,38,345,0.9563333355,0.007073035813,0.8897994079,0.1142698618,0.3937347047,0.5,0.15625
62,39,345,0.9563333355,0.007073035813,0.8897166646,0.1144054216,0.3944200857,0.5,0.16015625
63,35,346,0.9563333355,0.007073035813,0.8895144653,0.1143648843,0.3944200857,0.5,0.158203125
64,35,347,0.9563333355,0.007073035813,0.8896433613,0.1141493277,0.3937347047,0.5,0.158203125
65,37,347,0.9563333355,0.007073035813,0.8905997517,0.1148506899,0.3937347047,0.5,0.158203125
66,44,347,0.9563333355,0.007073035813,0.8905997517,0.1148506899,0.3937347047,0.5,0.158203125
67,36,347,0.9563333355,0.007073035813,0.8899656575,0.1136790205,0.3937347047,0.5,0.15234375
68,37,347,0.9563333355,0.007073035813,0.8870427449,0.1135983429,0.3937426255,0.5,0.154296875
69,39,347,0.9563333355,0.007073035813,0.8864972228,0.1135622393,0.3937426255,0.5,0.154296875
70,37,347,0.9563333355,0.007073035813,0.885880371,0.1135234695,0.3937426255,0.5,0.15625
71,37,347,0.9563333355,0.007073035813,0.885880371,0.1135234695,0.3937426255,0.5,0.15625
72,35,347,0.9563333355,0.007073035813,0.885880371,0.1135234695,0.3937426255,0.5,0.15625
73,36,348,0.9563333355,0.007073035813,0.8853884379,0.1134586693,0.3937426255,0.5,0.158203125
74,38,349,0.9563333355,0.007073035813,0.8837692057,0.1133875601,0.3937426255,0.5,0.16015625
75,40,349,0.9563333355,0.007073035813,0.8837692057,0.1133875601,0.3937426255,0.5,0.16015625
76,34,350,0.9563333355,0.007073035813,0.8832613525,0.1133489001,0.3937426255,0.5,0.16015625
77,37,350,0.9563333355,0.007073035813,0.8832613525,0.1133489001,0.3937426255,0.5,0.16015625
